User_ID,Skill_Level,Learning_Pace,Career_Goal,Preferred_Medium,Available_Time,Course_Title,Course_Provider,Skill_Taught,Difficulty_Level,Medium,Duration
881,2,2,Machine Learning,Offline,14,Deep Learning Advanced,edX,Deep Learning,1,Offline,11
882,2,2,Backend Developer,Offline,21,Intro to AI Concepts,Udemy,Artificial Intelligence,3,Offline,17
883,2,1,Full Stack Developer,Online,27,Full Stack Masterclass,Udemy,Full Stack Development,2,Online,28
884,3,3,DevOps Specialist,Online,5,Intro to AI Concepts,Udemy,Artificial Intelligence,3,Online,8
885,2,1,Backend Developer,Offline,10,AWS Foundations,Udemy,Cloud Computing,2,Offline,40
886,2,3,Cloud Engineer,Online,7,Deep Learning Advanced,Udemy,Deep Learning,2,Online,11
887,2,2,Cloud Engineer,Offline,22,SQL Bootcamp,Coursera,SQL,3,Offline,38
888,2,1,Cloud Engineer,Online,5,Machine Learning for Beginners,Coursera,Machine Learning,1,Online,19
889,3,2,Full Stack Developer,Online,6,Deep Learning Advanced,Udemy,Deep Learning,3,Online,17
890,1,1,Full Stack Developer,Offline,27,JavaScript Essentials,Coursera,JavaScript,1,Offline,18
891,2,3,Machine Learning,Offline,30,SQL Bootcamp,Coursera,SQL,2,Offline,28
892,3,2,DevOps Specialist,Offline,29,Deep Learning Advanced,Udemy,Deep Learning,3,Offline,34
893,1,2,Data Scientist,Online,29,System Design Advanced,Udemy,System Design,1,Online,38
894,2,3,DevOps Specialist,Offline,27,System Design Advanced,Udemy,System Design,2,Offline,35
895,2,1,Cloud Engineer,Online,26,SQL Bootcamp,Coursera,SQL,3,Online,40
896,2,2,Software Architect,Online,30,JavaScript Essentials,Udemy,JavaScript,2,Online,34
897,3,3,Software Architect,Offline,6,JavaScript Essentials,Coursera,JavaScript,2,Offline,17
898,3,2,Software Architect,Online,27,Deep Learning Advanced,Coursera,Deep Learning,3,Online,12
899,1,3,Frontend Developer,Offline,30,Machine Learning for Beginners,Udemy,Machine Learning,2,Offline,27
900,1,3,DevOps Specialist,Offline,25,Intro to AI Concepts,edX,Artificial Intelligence,1,Offline,32
901,2,3,Frontend Developer,Offline,25,Intro to AI Concepts,edX,Artificial Intelligence,1,Offline,24
902,2,1,Full Stack Developer,Online,29,SQL Bootcamp,Coursera,SQL,3,Online,26
903,1,3,DevOps Specialist,Online,15,JavaScript Essentials,Udemy,JavaScript,1,Online,34
904,2,1,Backend Developer,Online,15,AWS Foundations,Coursera,Cloud Computing,1,Online,24
905,3,2,Cloud Engineer,Offline,17,DevOps Bootcamp,Udemy,DevOps,1,Offline,15
906,2,1,Data Scientist,Offline,21,SQL Bootcamp,Coursera,SQL,1,Offline,13
907,1,3,Backend Developer,Offline,12,SQL Bootcamp,edX,SQL,3,Offline,29
908,2,1,Backend Developer,Offline,17,DevOps Bootcamp,Udemy,DevOps,3,Offline,10
909,1,2,Full Stack Developer,Online,21,Intro to AI Concepts,edX,Artificial Intelligence,3,Online,14
910,3,2,Backend Developer,Online,24,Machine Learning for Beginners,Udemy,Machine Learning,3,Online,29
911,2,1,Software Architect,Online,28,Full Stack Masterclass,Udemy,Full Stack Development,3,Online,21
912,1,1,Machine Learning,Offline,6,JavaScript Essentials,edX,JavaScript,2,Offline,7
913,3,1,Machine Learning,Online,26,Full Stack Masterclass,edX,Full Stack Development,2,Online,24
914,1,2,Frontend Developer,Online,10,Full Stack Masterclass,Coursera,Full Stack Development,1,Online,22
915,1,1,AI Researcher,Offline,26,Intro to AI Concepts,Coursera,Artificial Intelligence,3,Offline,15
916,2,2,Software Architect,Online,28,AWS Foundations,Udemy,Cloud Computing,1,Online,39
917,1,1,Software Architect,Offline,25,JavaScript Essentials,edX,JavaScript,1,Offline,26
918,2,2,Data Scientist,Online,18,DevOps Bootcamp,Udemy,DevOps,3,Online,7
919,3,2,Frontend Developer,Offline,5,DevOps Bootcamp,Coursera,DevOps,1,Offline,18
920,2,3,Machine Learning,Offline,8,Deep Learning Advanced,Udemy,Deep Learning,3,Offline,19
921,2,3,Cloud Engineer,Online,29,Machine Learning for Beginners,Coursera,Machine Learning,1,Online,27
922,1,3,Data Scientist,Online,8,AWS Foundations,Coursera,Cloud Computing,1,Online,8
923,3,1,DevOps Specialist,Offline,20,Deep Learning Advanced,Coursera,Deep Learning,3,Offline,14
924,1,3,Backend Developer,Online,28,SQL Bootcamp,Coursera,SQL,1,Online,8
925,3,3,Frontend Developer,Offline,5,Machine Learning for Beginners,Udemy,Machine Learning,2,Offline,9
926,2,1,Software Architect,Online,9,JavaScript Essentials,edX,JavaScript,1,Online,30
927,1,1,Machine Learning,Online,28,SQL Bootcamp,Udemy,SQL,3,Online,35
928,3,3,Software Architect,Offline,7,Deep Learning Advanced,Udemy,Deep Learning,2,Offline,26
929,1,3,Data Scientist,Offline,21,SQL Bootcamp,Udemy,SQL,2,Offline,10
930,3,3,AI Researcher,Online,25,DevOps Bootcamp,Coursera,DevOps,3,Online,38
931,3,3,Software Architect,Online,22,JavaScript Essentials,edX,JavaScript,3,Online,26
932,1,1,Data Scientist,Offline,24,Intro to AI Concepts,Udemy,Artificial Intelligence,3,Offline,7
933,1,2,Data Scientist,Offline,16,SQL Bootcamp,Coursera,SQL,2,Offline,6
934,1,1,Machine Learning,Online,7,DevOps Bootcamp,edX,DevOps,1,Online,21
935,3,1,DevOps Specialist,Online,10,AWS Foundations,Coursera,Cloud Computing,2,Online,22
936,1,3,Machine Learning,Offline,26,Machine Learning for Beginners,edX,Machine Learning,2,Offline,33
937,2,2,AI Researcher,Offline,30,AWS Foundations,Udemy,Cloud Computing,1,Offline,9
938,2,3,Machine Learning,Offline,28,JavaScript Essentials,edX,JavaScript,2,Offline,8
939,3,1,Cloud Engineer,Online,21,Intro to AI Concepts,edX,Artificial Intelligence,1,Online,40
940,1,1,DevOps Specialist,Offline,5,Full Stack Masterclass,edX,Full Stack Development,2,Offline,35
941,3,2,Data Scientist,Online,8,SQL Bootcamp,Coursera,SQL,1,Online,26
942,3,1,DevOps Specialist,Offline,12,DevOps Bootcamp,edX,DevOps,2,Offline,5
943,1,1,Cloud Engineer,Offline,15,System Design Advanced,Udemy,System Design,1,Offline,12
944,3,3,Data Scientist,Online,26,System Design Advanced,Coursera,System Design,1,Online,6
945,2,1,DevOps Specialist,Offline,10,Machine Learning for Beginners,Coursera,Machine Learning,1,Offline,21
946,3,3,Software Architect,Offline,17,Deep Learning Advanced,Coursera,Deep Learning,3,Offline,39
947,1,3,Data Scientist,Online,6,System Design Advanced,Coursera,System Design,3,Online,37
948,3,3,Software Architect,Online,20,Intro to AI Concepts,edX,Artificial Intelligence,1,Online,10
949,1,1,Full Stack Developer,Offline,17,System Design Advanced,Coursera,System Design,3,Offline,19
950,3,3,Frontend Developer,Online,22,DevOps Bootcamp,edX,DevOps,3,Online,36
951,3,1,Machine Learning,Online,27,System Design Advanced,Coursera,System Design,2,Online,35
952,2,1,Full Stack Developer,Offline,10,System Design Advanced,Coursera,System Design,2,Offline,31
953,3,3,Software Architect,Offline,8,JavaScript Essentials,edX,JavaScript,1,Offline,21
954,3,2,DevOps Specialist,Offline,19,Deep Learning Advanced,edX,Deep Learning,2,Offline,6
955,2,3,Data Scientist,Online,22,DevOps Bootcamp,Coursera,DevOps,3,Online,24
956,1,3,Machine Learning,Online,26,AWS Foundations,edX,Cloud Computing,3,Online,37
957,3,2,Full Stack Developer,Offline,8,System Design Advanced,Udemy,System Design,1,Offline,5
958,2,1,Cloud Engineer,Offline,20,Intro to AI Concepts,edX,Artificial Intelligence,1,Offline,5
959,1,2,Cloud Engineer,Online,8,Deep Learning Advanced,Udemy,Deep Learning,3,Online,28
960,2,1,Data Scientist,Offline,11,System Design Advanced,edX,System Design,3,Offline,29
961,3,1,DevOps Specialist,Offline,16,Deep Learning Advanced,edX,Deep Learning,2,Offline,28
962,3,2,Machine Learning,Offline,24,JavaScript Essentials,edX,JavaScript,3,Offline,22
963,2,3,DevOps Specialist,Offline,8,AWS Foundations,Udemy,Cloud Computing,3,Offline,37
964,2,1,Data Scientist,Online,14,System Design Advanced,Udemy,System Design,3,Online,25
965,2,2,Software Architect,Offline,23,Full Stack Masterclass,edX,Full Stack Development,3,Offline,15
966,2,1,Full Stack Developer,Offline,14,Full Stack Masterclass,Coursera,Full Stack Development,2,Offline,25
967,3,1,Cloud Engineer,Offline,16,Machine Learning for Beginners,edX,Machine Learning,3,Offline,13
968,2,3,Software Architect,Online,29,SQL Bootcamp,Udemy,SQL,3,Online,40
969,2,3,Cloud Engineer,Online,14,System Design Advanced,Udemy,System Design,2,Online,19
970,3,3,Frontend Developer,Online,25,System Design Advanced,Coursera,System Design,2,Online,34
971,1,2,Frontend Developer,Online,14,Intro to AI Concepts,Udemy,Artificial Intelligence,1,Online,32
972,3,3,Machine Learning,Online,6,Intro to AI Concepts,edX,Artificial Intelligence,3,Online,27
973,1,1,Full Stack Developer,Offline,22,System Design Advanced,edX,System Design,2,Offline,26
974,3,1,Software Architect,Online,22,System Design Advanced,edX,System Design,2,Online,20
975,2,3,Cloud Engineer,Offline,24,DevOps Bootcamp,edX,DevOps,3,Offline,23
976,3,1,Cloud Engineer,Offline,13,JavaScript Essentials,edX,JavaScript,2,Offline,21
977,3,1,DevOps Specialist,Online,5,System Design Advanced,Udemy,System Design,1,Online,6
978,1,1,Cloud Engineer,Online,25,System Design Advanced,Udemy,System Design,2,Online,26
979,1,2,AI Researcher,Online,10,System Design Advanced,Udemy,System Design,3,Online,21
980,1,3,Data Scientist,Offline,6,JavaScript Essentials,Udemy,JavaScript,3,Offline,21
981,2,2,Machine Learning,Online,17,JavaScript Essentials,edX,JavaScript,3,Online,15
982,2,3,AI Researcher,Offline,10,Machine Learning for Beginners,Udemy,Machine Learning,3,Offline,37
983,2,2,Frontend Developer,Offline,24,SQL Bootcamp,Udemy,SQL,3,Offline,16
984,3,1,Machine Learning,Online,14,JavaScript Essentials,Coursera,JavaScript,2,Online,38
985,3,2,Software Architect,Online,28,Deep Learning Advanced,Coursera,Deep Learning,2,Online,35
986,1,3,Data Scientist,Online,25,System Design Advanced,edX,System Design,1,Online,31
987,3,1,DevOps Specialist,Online,11,Machine Learning for Beginners,edX,Machine Learning,2,Online,20
988,1,2,DevOps Specialist,Offline,25,AWS Foundations,edX,Cloud Computing,1,Offline,36
989,2,2,Full Stack Developer,Offline,8,Full Stack Masterclass,edX,Full Stack Development,3,Offline,6
990,1,1,AI Researcher,Online,11,SQL Bootcamp,Coursera,SQL,3,Online,7
991,1,2,DevOps Specialist,Online,21,DevOps Bootcamp,edX,DevOps,2,Online,5
992,2,1,DevOps Specialist,Online,18,Machine Learning for Beginners,Udemy,Machine Learning,1,Online,26
993,3,3,Machine Learning,Online,9,Machine Learning for Beginners,Udemy,Machine Learning,3,Online,27
994,1,3,Software Architect,Online,6,SQL Bootcamp,edX,SQL,2,Online,34
995,1,1,Frontend Developer,Offline,15,SQL Bootcamp,Udemy,SQL,3,Offline,5
996,2,3,Data Scientist,Online,14,Deep Learning Advanced,Udemy,Deep Learning,1,Online,34
997,2,1,Frontend Developer,Online,17,Full Stack Masterclass,edX,Full Stack Development,2,Online,33
998,1,3,Backend Developer,Offline,23,Intro to AI Concepts,Udemy,Artificial Intelligence,3,Offline,24
999,3,2,Frontend Developer,Online,9,SQL Bootcamp,edX,SQL,1,Online,9
1000,1,1,Backend Developer,Offline,17,System Design Advanced,edX,System Design,1,Offline,14
1001,1,1,Cloud Engineer,Offline,5,Machine Learning for Beginners,Coursera,Machine Learning,2,Offline,8
1002,3,3,Full Stack Developer,Offline,11,Machine Learning for Beginners,Udemy,Machine Learning,3,Offline,6
1003,2,1,Frontend Developer,Online,8,Full Stack Masterclass,edX,Full Stack Development,1,Online,23
1004,2,3,Full Stack Developer,Online,7,Full Stack Masterclass,Udemy,Full Stack Development,3,Online,22
1005,1,3,Frontend Developer,Online,7,Intro to AI Concepts,Coursera,Artificial Intelligence,3,Online,35
1006,1,1,Machine Learning,Offline,29,AWS Foundations,Udemy,Cloud Computing,1,Offline,29
1007,3,1,Software Architect,Online,17,System Design Advanced,Udemy,System Design,1,Online,18
1008,2,3,Software Architect,Offline,7,JavaScript Essentials,Coursera,JavaScript,2,Offline,30
1009,2,2,Data Scientist,Online,8,Deep Learning Advanced,Udemy,Deep Learning,2,Online,31
1010,2,3,Software Architect,Online,19,Machine Learning for Beginners,Coursera,Machine Learning,1,Online,24
1011,2,3,Full Stack Developer,Online,26,Deep Learning Advanced,Udemy,Deep Learning,2,Online,32
1012,3,2,Machine Learning,Offline,12,Intro to AI Concepts,Coursera,Artificial Intelligence,2,Offline,30
1013,1,1,DevOps Specialist,Online,18,SQL Bootcamp,edX,SQL,1,Online,28
1014,3,2,Data Scientist,Offline,15,AWS Foundations,Coursera,Cloud Computing,3,Offline,32
1015,3,3,Software Architect,Offline,24,AWS Foundations,edX,Cloud Computing,3,Offline,27
1016,3,1,Cloud Engineer,Offline,18,SQL Bootcamp,edX,SQL,2,Offline,16
1017,2,2,Full Stack Developer,Offline,26,Deep Learning Advanced,Coursera,Deep Learning,1,Offline,6
1018,2,1,Machine Learning,Online,22,JavaScript Essentials,Udemy,JavaScript,2,Online,30
1019,3,2,AI Researcher,Online,9,System Design Advanced,edX,System Design,1,Online,40
1020,3,1,Software Architect,Offline,23,Deep Learning Advanced,Udemy,Deep Learning,2,Offline,15
1021,2,2,Software Architect,Online,11,JavaScript Essentials,Udemy,JavaScript,3,Online,35
1022,2,3,Frontend Developer,Offline,21,DevOps Bootcamp,edX,DevOps,2,Offline,23
1023,2,3,Cloud Engineer,Offline,9,Machine Learning for Beginners,edX,Machine Learning,3,Offline,15
1024,2,2,Machine Learning,Offline,8,AWS Foundations,Udemy,Cloud Computing,1,Offline,28
1025,3,3,Machine Learning,Offline,11,Intro to AI Concepts,Coursera,Artificial Intelligence,3,Offline,19
1026,3,3,Machine Learning,Offline,24,DevOps Bootcamp,edX,DevOps,1,Offline,21
1027,3,3,Data Scientist,Offline,6,Intro to AI Concepts,edX,Artificial Intelligence,3,Offline,9
1028,2,1,Frontend Developer,Online,26,AWS Foundations,edX,Cloud Computing,1,Online,18
1029,2,3,Backend Developer,Offline,26,AWS Foundations,Coursera,Cloud Computing,3,Offline,26
1030,3,2,Full Stack Developer,Offline,27,JavaScript Essentials,Udemy,JavaScript,2,Offline,6
1031,3,2,Data Scientist,Offline,22,Machine Learning for Beginners,Coursera,Machine Learning,2,Offline,36
1032,1,2,DevOps Specialist,Online,17,SQL Bootcamp,edX,SQL,2,Online,13
1033,2,1,AI Researcher,Offline,19,Machine Learning for Beginners,Coursera,Machine Learning,1,Offline,18
1034,3,2,Full Stack Developer,Online,9,SQL Bootcamp,Udemy,SQL,3,Online,14
1035,3,3,DevOps Specialist,Online,22,Intro to AI Concepts,edX,Artificial Intelligence,1,Online,35
1036,1,1,Full Stack Developer,Offline,28,System Design Advanced,Udemy,System Design,2,Offline,9
1037,1,3,Data Scientist,Online,21,DevOps Bootcamp,Coursera,DevOps,2,Online,26
1038,3,2,Cloud Engineer,Online,14,DevOps Bootcamp,edX,DevOps,1,Online,11
1039,2,2,Full Stack Developer,Online,9,AWS Foundations,edX,Cloud Computing,2,Online,38
1040,1,3,Machine Learning,Online,9,SQL Bootcamp,edX,SQL,3,Online,15
1041,1,3,Machine Learning,Online,28,JavaScript Essentials,Udemy,JavaScript,3,Online,34
1042,3,2,Full Stack Developer,Offline,10,AWS Foundations,Udemy,Cloud Computing,2,Offline,24
1043,1,1,Frontend Developer,Online,28,JavaScript Essentials,Udemy,JavaScript,3,Online,25
1044,3,1,Full Stack Developer,Online,15,DevOps Bootcamp,edX,DevOps,1,Online,35
1045,2,3,Frontend Developer,Offline,23,System Design Advanced,edX,System Design,2,Offline,12
1046,2,2,Software Architect,Offline,18,SQL Bootcamp,edX,SQL,1,Offline,14
1047,2,3,AI Researcher,Online,5,SQL Bootcamp,edX,SQL,1,Online,25
1048,1,2,Cloud Engineer,Offline,20,Full Stack Masterclass,Udemy,Full Stack Development,1,Offline,5
1049,2,3,Frontend Developer,Online,7,Machine Learning for Beginners,Udemy,Machine Learning,1,Online,36
1050,2,2,DevOps Specialist,Offline,23,Deep Learning Advanced,Udemy,Deep Learning,2,Offline,34
1051,3,3,Machine Learning,Offline,23,System Design Advanced,Udemy,System Design,1,Offline,22
1052,1,1,Backend Developer,Offline,16,AWS Foundations,Coursera,Cloud Computing,1,Offline,18
1053,3,2,Backend Developer,Online,7,Intro to AI Concepts,edX,Artificial Intelligence,2,Online,30
1054,3,1,Data Scientist,Offline,26,Deep Learning Advanced,Udemy,Deep Learning,3,Offline,24
1055,1,2,Cloud Engineer,Online,20,Full Stack Masterclass,Coursera,Full Stack Development,1,Online,32
1056,2,1,Data Scientist,Online,21,Deep Learning Advanced,Udemy,Deep Learning,1,Online,8
1057,1,1,Frontend Developer,Online,13,Full Stack Masterclass,Udemy,Full Stack Development,1,Online,13
1058,1,2,Data Scientist,Online,19,JavaScript Essentials,edX,JavaScript,3,Online,17
1059,3,2,DevOps Specialist,Offline,27,Deep Learning Advanced,Udemy,Deep Learning,2,Offline,40
1060,3,2,Software Architect,Offline,30,Intro to AI Concepts,Coursera,Artificial Intelligence,3,Offline,6
1061,1,2,Machine Learning,Online,28,Deep Learning Advanced,Coursera,Deep Learning,3,Online,19
1062,3,2,Software Architect,Offline,20,AWS Foundations,Coursera,Cloud Computing,3,Offline,28
1063,2,1,Full Stack Developer,Online,16,Deep Learning Advanced,Coursera,Deep Learning,2,Online,22
1064,3,2,Machine Learning,Online,12,AWS Foundations,Udemy,Cloud Computing,1,Online,14
1065,2,1,Frontend Developer,Offline,22,Full Stack Masterclass,Udemy,Full Stack Development,1,Offline,6
1066,1,1,Machine Learning,Offline,29,AWS Foundations,Coursera,Cloud Computing,3,Offline,6
1067,3,3,Cloud Engineer,Online,5,Full Stack Masterclass,edX,Full Stack Development,2,Online,22
1068,3,2,Software Architect,Offline,7,System Design Advanced,Coursera,System Design,3,Offline,17
1069,3,2,Cloud Engineer,Offline,25,System Design Advanced,edX,System Design,2,Offline,26
1070,2,1,AI Researcher,Offline,8,Full Stack Masterclass,edX,Full Stack Development,1,Offline,28
1071,1,2,Machine Learning,Online,9,Deep Learning Advanced,edX,Deep Learning,3,Online,22
1072,2,3,AI Researcher,Offline,6,Machine Learning for Beginners,Coursera,Machine Learning,1,Offline,15
1073,3,2,Software Architect,Online,14,DevOps Bootcamp,Coursera,DevOps,1,Online,37
1074,2,2,Frontend Developer,Online,14,Machine Learning for Beginners,Coursera,Machine Learning,1,Online,9
1075,3,2,Machine Learning,Online,13,DevOps Bootcamp,Coursera,DevOps,3,Online,26
1076,3,1,DevOps Specialist,Online,11,Full Stack Masterclass,edX,Full Stack Development,2,Online,36
1077,2,2,Cloud Engineer,Online,14,Machine Learning for Beginners,Coursera,Machine Learning,2,Online,10
1078,3,1,Software Architect,Offline,9,AWS Foundations,edX,Cloud Computing,2,Offline,27
1079,1,1,Full Stack Developer,Offline,26,Deep Learning Advanced,edX,Deep Learning,2,Offline,22
1080,2,3,Software Architect,Online,6,SQL Bootcamp,edX,SQL,2,Online,39
1081,2,1,DevOps Specialist,Online,16,Deep Learning Advanced,Udemy,Deep Learning,2,Online,36
1082,1,1,Frontend Developer,Offline,29,System Design Advanced,Udemy,System Design,1,Offline,7
1083,3,1,Frontend Developer,Online,9,AWS Foundations,Udemy,Cloud Computing,3,Online,22
1084,2,1,Machine Learning,Online,30,System Design Advanced,edX,System Design,3,Online,23
1085,2,3,Full Stack Developer,Online,22,SQL Bootcamp,Coursera,SQL,2,Online,10
1086,2,1,DevOps Specialist,Offline,5,Intro to AI Concepts,Coursera,Artificial Intelligence,3,Offline,20
1087,2,1,Frontend Developer,Online,7,DevOps Bootcamp,Coursera,DevOps,2,Online,26
1088,2,3,Frontend Developer,Offline,25,Intro to AI Concepts,Udemy,Artificial Intelligence,1,Offline,11
1089,1,1,Frontend Developer,Offline,7,DevOps Bootcamp,Udemy,DevOps,1,Offline,14
1090,1,3,Backend Developer,Offline,18,Deep Learning Advanced,Coursera,Deep Learning,2,Offline,36
1091,2,3,DevOps Specialist,Offline,11,System Design Advanced,Udemy,System Design,3,Offline,32
1092,2,1,Frontend Developer,Offline,26,Intro to AI Concepts,edX,Artificial Intelligence,3,Offline,21
1093,3,2,Machine Learning,Offline,10,Full Stack Masterclass,Coursera,Full Stack Development,1,Offline,28
1094,1,1,DevOps Specialist,Online,26,DevOps Bootcamp,Udemy,DevOps,3,Online,10
1095,3,2,Frontend Developer,Offline,16,Deep Learning Advanced,Coursera,Deep Learning,1,Offline,20
1096,3,3,Backend Developer,Offline,18,Machine Learning for Beginners,Coursera,Machine Learning,2,Offline,13
1097,3,1,Machine Learning,Offline,12,Machine Learning for Beginners,edX,Machine Learning,1,Offline,8
1098,3,1,Backend Developer,Online,29,SQL Bootcamp,edX,SQL,2,Online,40
1099,2,3,Data Scientist,Offline,18,SQL Bootcamp,edX,SQL,2,Offline,23
1100,3,2,Frontend Developer,Offline,26,System Design Advanced,Udemy,System Design,2,Offline,18
1101,1,3,Frontend Developer,Offline,20,Full Stack Masterclass,Coursera,Full Stack Development,2,Offline,40
1102,2,1,Machine Learning,Online,5,Deep Learning Advanced,Coursera,Deep Learning,1,Online,39
1103,3,2,DevOps Specialist,Online,14,JavaScript Essentials,Coursera,JavaScript,3,Online,40
1104,2,3,Cloud Engineer,Offline,20,Intro to AI Concepts,Coursera,Artificial Intelligence,1,Offline,11
1105,3,3,Machine Learning,Offline,16,Machine Learning for Beginners,Coursera,Machine Learning,2,Offline,5
1106,2,2,Software Architect,Offline,17,System Design Advanced,Coursera,System Design,1,Offline,6
1107,3,2,Software Architect,Offline,28,Intro to AI Concepts,Udemy,Artificial Intelligence,3,Offline,16
1108,3,2,Software Architect,Online,28,Full Stack Masterclass,Udemy,Full Stack Development,2,Online,25
1109,2,3,Frontend Developer,Offline,8,DevOps Bootcamp,Coursera,DevOps,3,Offline,38
1110,1,2,Software Architect,Online,15,SQL Bootcamp,Coursera,SQL,3,Online,5
1111,2,1,Frontend Developer,Offline,10,SQL Bootcamp,edX,SQL,3,Offline,7
1112,3,2,Software Architect,Offline,25,Deep Learning Advanced,edX,Deep Learning,3,Offline,33
1113,3,2,DevOps Specialist,Online,25,Full Stack Masterclass,Coursera,Full Stack Development,3,Online,40
1114,2,2,Full Stack Developer,Offline,24,Full Stack Masterclass,edX,Full Stack Development,2,Offline,6
1115,1,1,Frontend Developer,Online,15,Machine Learning for Beginners,Coursera,Machine Learning,3,Online,40
1116,2,2,Full Stack Developer,Online,6,SQL Bootcamp,edX,SQL,3,Online,26
1117,3,3,Software Architect,Offline,29,JavaScript Essentials,edX,JavaScript,3,Offline,14
1118,1,1,Machine Learning,Online,12,Machine Learning for Beginners,edX,Machine Learning,3,Online,6
1119,1,3,Software Architect,Offline,17,System Design Advanced,Coursera,System Design,2,Offline,16
1120,2,1,Cloud Engineer,Online,15,System Design Advanced,Udemy,System Design,1,Online,8
1121,2,1,Machine Learning,Online,22,Intro to AI Concepts,Udemy,Artificial Intelligence,3,Online,8
1122,3,3,DevOps Specialist,Offline,29,System Design Advanced,Coursera,System Design,3,Offline,18
1123,2,3,DevOps Specialist,Online,11,Deep Learning Advanced,edX,Deep Learning,2,Online,40
1124,3,2,Backend Developer,Online,12,Deep Learning Advanced,Coursera,Deep Learning,2,Online,25
1125,3,2,Cloud Engineer,Online,11,Intro to AI Concepts,Coursera,Artificial Intelligence,2,Online,35
1126,1,2,Machine Learning,Online,15,Deep Learning Advanced,Coursera,Deep Learning,3,Online,23
1127,2,1,Backend Developer,Offline,9,Machine Learning for Beginners,Coursera,Machine Learning,3,Offline,39
1128,1,2,Machine Learning,Online,28,System Design Advanced,edX,System Design,2,Online,6
1129,1,2,DevOps Specialist,Offline,30,DevOps Bootcamp,Coursera,DevOps,3,Offline,20
1130,3,3,Frontend Developer,Offline,18,Intro to AI Concepts,edX,Artificial Intelligence,2,Offline,22
1131,2,2,Frontend Developer,Offline,7,System Design Advanced,Coursera,System Design,1,Offline,22
1132,2,2,Cloud Engineer,Offline,9,SQL Bootcamp,edX,SQL,3,Offline,5
1133,1,1,Cloud Engineer,Offline,28,Deep Learning Advanced,edX,Deep Learning,2,Offline,9
1134,3,3,Data Scientist,Offline,8,DevOps Bootcamp,Udemy,DevOps,3,Offline,23
1135,3,3,AI Researcher,Offline,22,JavaScript Essentials,Udemy,JavaScript,1,Offline,5
1136,1,2,Data Scientist,Offline,23,SQL Bootcamp,Coursera,SQL,1,Offline,36
1137,1,2,DevOps Specialist,Offline,21,JavaScript Essentials,Coursera,JavaScript,1,Offline,26
1138,1,2,Data Scientist,Offline,29,System Design Advanced,edX,System Design,3,Offline,35
1139,2,1,AI Researcher,Offline,30,DevOps Bootcamp,Coursera,DevOps,1,Offline,31
1140,2,3,Cloud Engineer,Offline,26,System Design Advanced,edX,System Design,1,Offline,21
1141,3,2,Backend Developer,Online,29,Intro to AI Concepts,Udemy,Artificial Intelligence,3,Online,15
1142,1,1,Full Stack Developer,Online,22,Full Stack Masterclass,Udemy,Full Stack Development,3,Online,10
1143,2,2,Machine Learning,Online,27,Intro to AI Concepts,Coursera,Artificial Intelligence,2,Online,37
1144,1,1,Frontend Developer,Online,9,AWS Foundations,Udemy,Cloud Computing,1,Online,39
1145,2,1,Software Architect,Online,8,Machine Learning for Beginners,edX,Machine Learning,3,Online,25
1146,3,3,Software Architect,Online,8,Intro to AI Concepts,Coursera,Artificial Intelligence,1,Online,9
1147,3,2,DevOps Specialist,Online,25,Intro to AI Concepts,Udemy,Artificial Intelligence,3,Online,18
1148,2,2,Full Stack Developer,Offline,27,DevOps Bootcamp,edX,DevOps,2,Offline,29
1149,3,1,Software Architect,Offline,23,Intro to AI Concepts,Udemy,Artificial Intelligence,3,Offline,32
1150,1,1,Cloud Engineer,Online,9,Full Stack Masterclass,Udemy,Full Stack Development,2,Online,12
1151,2,1,Data Scientist,Online,12,SQL Bootcamp,edX,SQL,3,Online,28
1152,1,2,Full Stack Developer,Online,29,Machine Learning for Beginners,edX,Machine Learning,2,Online,15
1153,2,1,Software Architect,Online,12,Intro to AI Concepts,Coursera,Artificial Intelligence,3,Online,21
1154,2,2,Full Stack Developer,Online,6,Deep Learning Advanced,Udemy,Deep Learning,2,Online,21
1155,2,2,DevOps Specialist,Online,17,Full Stack Masterclass,Udemy,Full Stack Development,1,Online,40
1156,2,2,Software Architect,Online,28,Intro to AI Concepts,edX,Artificial Intelligence,1,Online,35
1157,3,2,Machine Learning,Offline,8,Machine Learning for Beginners,Coursera,Machine Learning,2,Offline,15
1158,2,1,Machine Learning,Offline,30,Intro to AI Concepts,Coursera,Artificial Intelligence,3,Offline,9
1159,2,1,DevOps Specialist,Online,16,JavaScript Essentials,edX,JavaScript,3,Online,40
1160,2,3,Frontend Developer,Online,18,SQL Bootcamp,Coursera,SQL,2,Online,31
1161,2,1,Frontend Developer,Offline,20,JavaScript Essentials,Coursera,JavaScript,2,Offline,18
1162,3,2,Cloud Engineer,Offline,15,Full Stack Masterclass,Udemy,Full Stack Development,3,Offline,19
1163,2,1,DevOps Specialist,Offline,25,Machine Learning for Beginners,edX,Machine Learning,3,Offline,34
1164,1,3,Machine Learning,Offline,9,Deep Learning Advanced,edX,Deep Learning,2,Offline,36
1165,3,3,Data Scientist,Offline,29,SQL Bootcamp,edX,SQL,1,Offline,12
1166,1,3,Cloud Engineer,Online,30,Full Stack Masterclass,Udemy,Full Stack Development,3,Online,24
1167,2,3,Data Scientist,Online,24,Full Stack Masterclass,Coursera,Full Stack Development,3,Online,20
